Datetime,Open,High,Low,Close,Volume
2023-05-08 04:00:00-04:00,17.45,17.45,17.43,17.43,0
2023-05-08 04:01:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:02:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:03:00-04:00,17.44,17.44,17.44,17.44,0
2023-05-08 04:07:00-04:00,17.44,17.44,17.44,17.44,0
2023-05-08 04:08:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:09:00-04:00,17.43,17.44,17.43,17.43,0
2023-05-08 04:10:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:13:00-04:00,17.43,17.43,17.42,17.42,0
2023-05-08 04:15:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:18:00-04:00,17.43,17.44,17.43,17.44,0
2023-05-08 04:19:00-04:00,17.44,17.44,17.44,17.44,0
2023-05-08 04:22:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:24:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:26:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:29:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:30:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:31:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:33:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:36:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:37:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:45:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:47:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:48:00-04:00,17.42,17.42,17.42,17.42,0
2023-05-08 04:52:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 04:57:00-04:00,17.45,17.45,17.45,17.45,0
2023-05-08 05:02:00-04:00,17.44,17.44,17.44,17.44,0
2023-05-08 05:04:00-04:00,17.45,17.45,17.45,17.45,0
2023-05-08 05:05:00-04:00,17.45,17.45,17.45,17.45,0
2023-05-08 05:10:00-04:00,17.44,17.44,17.44,17.44,0
2023-05-08 05:11:00-04:00,17.44,17.44,17.44,17.44,0
2023-05-08 05:16:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 05:17:00-04:00,17.44,17.44,17.43,17.43,0
2023-05-08 05:36:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 05:37:00-04:00,17.43,17.43,17.43,17.43,0
2023-05-08 05:41:00-04:00,17.41,17.41,17.41,17.41,0
2023-05-08 05:42:00-04:00,17.41,17.41,17.41,17.41,0
2023-05-08 05:49:00-04:00,17.41,17.41,17.41,17.41,0
2023-05-08 05:58:00-04:00,17.41,17.41,17.41,17.41,0
2023-05-08 06:09:00-04:00,17.4,17.4,17.4,17.4,0
2023-05-08 06:12:00-04:00,17.4,17.4,17.4,17.4,0
2023-05-08 06:15:00-04:00,17.39,17.39,17.37,17.37,0
2023-05-08 06:16:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 06:30:00-04:00,17.39,17.39,17.39,17.39,0
2023-05-08 06:34:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 06:38:00-04:00,17.37,17.37,17.37,17.37,0
2023-05-08 06:48:00-04:00,17.39,17.39,17.38,17.38,0
2023-05-08 06:58:00-04:00,17.39,17.39,17.39,17.39,0
2023-05-08 07:00:00-04:00,17.38,17.39,17.38,17.39,0
2023-05-08 07:01:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 07:02:00-04:00,17.37,17.37,17.37,17.37,0
2023-05-08 07:06:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 07:07:00-04:00,17.36,17.36,17.35,17.35,0
2023-05-08 07:09:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:10:00-04:00,17.34,17.34,17.34,17.34,0
2023-05-08 07:11:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:13:00-04:00,17.35,17.35,17.34,17.35,0
2023-05-08 07:14:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 07:16:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 07:18:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:19:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:21:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:23:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:24:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:25:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:26:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 07:30:00-04:00,17.36,17.36,17.35,17.35,0
2023-05-08 07:31:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:32:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:33:00-04:00,17.34,17.34,17.34,17.34,0
2023-05-08 07:34:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:36:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:42:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:43:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:45:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:47:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 07:53:00-04:00,17.37,17.37,17.37,17.37,0
2023-05-08 07:55:00-04:00,17.37,17.37,17.37,17.37,0
2023-05-08 07:56:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 07:57:00-04:00,17.35,17.359,17.35,17.359,0
2023-05-08 07:59:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 08:00:00-04:00,17.38,17.3801,17.34,17.36,0
2023-05-08 08:01:00-04:00,17.35,17.51,17.345,17.3515,0
2023-05-08 08:02:00-04:00,17.37,17.52,17.365,17.365,0
2023-05-08 08:03:00-04:00,17.36,17.37,17.36,17.37,0
2023-05-08 08:05:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 08:06:00-04:00,17.35,17.36,17.35,17.36,0
2023-05-08 08:07:00-04:00,17.35,17.36,17.35,17.36,0
2023-05-08 08:08:00-04:00,17.35,17.35,17.34,17.34,0
2023-05-08 08:09:00-04:00,17.33,17.33,17.32,17.32,0
2023-05-08 08:10:00-04:00,17.33,17.33,17.33,17.33,0
2023-05-08 08:11:00-04:00,17.3292,17.33,17.32,17.32,0
2023-05-08 08:12:00-04:00,17.33,17.33,17.33,17.33,0
2023-05-08 08:13:00-04:00,17.33,17.33,17.32,17.33,0
2023-05-08 08:14:00-04:00,17.32,17.32,17.32,17.32,0
2023-05-08 08:15:00-04:00,17.33,17.34,17.33,17.33,0
2023-05-08 08:16:00-04:00,17.339,17.34,17.33,17.33,0
2023-05-08 08:17:00-04:00,17.34,17.34,17.34,17.34,0
2023-05-08 08:18:00-04:00,17.34,17.34,17.335,17.335,0
2023-05-08 08:19:00-04:00,17.34,17.34,17.34,17.34,0
2023-05-08 08:20:00-04:00,17.34,17.34,17.34,17.34,0
2023-05-08 08:21:00-04:00,17.33,17.3399,17.33,17.3399,0
2023-05-08 08:22:00-04:00,17.33,17.33,17.33,17.33,0
2023-05-08 08:23:00-04:00,17.33,17.33,17.33,17.33,0
2023-05-08 08:24:00-04:00,17.33,17.33,17.33,17.33,0
2023-05-08 08:26:00-04:00,17.35,17.35,17.34,17.34,0
2023-05-08 08:27:00-04:00,17.34,17.34,17.33,17.33,0
2023-05-08 08:28:00-04:00,17.33,17.33,17.33,17.33,0
2023-05-08 08:29:00-04:00,17.33,17.34,17.33,17.34,0
2023-05-08 08:31:00-04:00,17.33,17.34,17.33,17.34,0
2023-05-08 08:32:00-04:00,17.33,17.3399,17.33,17.3399,0
2023-05-08 08:33:00-04:00,17.34,17.35,17.34,17.35,0
2023-05-08 08:34:00-04:00,17.3494,17.35,17.3494,17.35,0
2023-05-08 08:35:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 08:36:00-04:00,17.3491,17.36,17.3491,17.3599,0
2023-05-08 08:37:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 08:38:00-04:00,17.36,17.36,17.35,17.35,0
2023-05-08 08:39:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 08:40:00-04:00,17.35,17.35,17.35,17.35,0
2023-05-08 08:41:00-04:00,17.3415,17.36,17.3415,17.36,0
2023-05-08 08:42:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 08:43:00-04:00,17.36,17.37,17.36,17.37,0
2023-05-08 08:44:00-04:00,17.37,17.3997,17.37,17.39,0
2023-05-08 08:45:00-04:00,17.39,17.39,17.38,17.38,0
2023-05-08 08:46:00-04:00,17.39,17.4,17.39,17.4,0
2023-05-08 08:47:00-04:00,17.4,17.4,17.38,17.39,0
2023-05-08 08:48:00-04:00,17.39,17.39,17.38,17.39,0
2023-05-08 08:49:00-04:00,17.39,17.39,17.38,17.38,0
2023-05-08 08:50:00-04:00,17.3895,17.3899,17.3895,17.3899,0
2023-05-08 08:51:00-04:00,17.3899,17.39,17.37,17.38,0
2023-05-08 08:52:00-04:00,17.3809,17.3809,17.3809,17.3809,0
2023-05-08 08:53:00-04:00,17.37,17.37,17.36,17.37,0
2023-05-08 08:54:00-04:00,17.37,17.38,17.37,17.38,0
2023-05-08 08:55:00-04:00,17.38,17.38,17.375,17.375,0
2023-05-08 08:56:00-04:00,17.37,17.37,17.3697,17.3697,0
2023-05-08 08:57:00-04:00,17.38,17.38,17.37,17.37,0
2023-05-08 08:58:00-04:00,17.36,17.36,17.36,17.36,0
2023-05-08 08:59:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 09:00:00-04:00,17.38,17.38,17.37,17.375,0
2023-05-08 09:01:00-04:00,17.37,17.38,17.37,17.37,0
2023-05-08 09:02:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 09:03:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 09:04:00-04:00,17.38,17.38,17.3701,17.38,0
2023-05-08 09:05:00-04:00,17.38,17.38,17.38,17.38,0
2023-05-08 09:06:00-04:00,17.3899,17.3899,17.3899,17.3899,0
2023-05-08 09:07:00-04:00,17.39,17.39,17.39,17.39,0
2023-05-08 09:08:00-04:00,17.38,17.38,17.375,17.375,0
2023-05-08 09:09:00-04:00,17.37,17.389,17.37,17.389,0
2023-05-08 09:10:00-04:00,17.38,17.39,17.38,17.39,0
2023-05-08 09:11:00-04:00,17.39,17.39,17.3799,17.38,0
2023-05-08 09:12:00-04:00,17.38,17.39,17.38,17.39,0
2023-05-08 09:13:00-04:00,17.39,17.39,17.39,17.39,0
